housekeeping_log_id,booking_id,guest_id,room_id,service_date,cleaning_start_time,cleaning_end_time,cleaning_duration_minutes,attendant_id,inspector_id,inspection_status,room_ready_status,issues_found,issue_severity,bathroom_status,linen_status,floor_status,minibar_status,notes
HK-003534,BKG-001403,GST-001403,RM-438,2023-08-20,13:35,14:37,62,ATT-036,INS-002,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003535,BKG-008096,GST-008096,RM-441,2023-08-20,14:00,14:31,31,ATT-024,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003536,BKG-005762,GST-005762,RM-411,2023-08-20,15:20,16:07,47,ATT-007,INS-007,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003537,BKG-008096,GST-008096,RM-441,2023-08-21,10:00,10:48,48,ATT-016,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003538,BKG-002211,GST-002211,RM-240,2023-08-21,14:40,15:54,74,ATT-014,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003539,BKG-001403,GST-001403,RM-438,2023-08-21,15:10,15:33,23,ATT-029,INS-001,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003540,BKG-005762,GST-005762,RM-411,2023-08-22,10:25,11:02,37,ATT-002,INS-001,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003541,BKG-001403,GST-001403,RM-438,2023-08-22,11:40,12:27,47,ATT-019,INS-001,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003542,BKG-005762,GST-005762,RM-411,2023-08-23,14:25,15:06,41,ATT-032,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003543,BKG-002790,GST-002790,RM-313,2023-08-26,13:35,14:22,47,ATT-028,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003544,BKG-003862,GST-003862,RM-309,2023-08-27,14:25,15:30,65,ATT-028,INS-004,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003545,BKG-003862,GST-003862,RM-309,2023-08-29,09:00,09:38,38,ATT-009,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003546,BKG-004343,GST-004343,RM-438,2023-08-29,11:15,12:06,51,ATT-002,INS-006,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003547,BKG-007354,GST-007354,RM-127,2023-08-29,13:30,14:14,44,ATT-006,INS-010,passed_with_notes,ready,minibar not restocked,minor,clean,fresh,vacuumed,needs restock,pre arrival passed with minor note: minibar not restocked.
HK-003548,BKG-002790,GST-002790,RM-313,2023-08-29,14:20,15:15,55,ATT-005,INS-002,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003549,BKG-000995,GST-000995,RM-432,2023-08-29,14:30,15:21,51,ATT-023,INS-004,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003550,BKG-000995,GST-000995,RM-432,2023-08-30,10:00,11:12,72,ATT-028,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003551,BKG-004343,GST-004343,RM-438,2023-08-30,16:00,16:46,46,ATT-027,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003552,BKG-007354,GST-007354,RM-127,2023-08-30,16:10,16:35,25,ATT-010,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003553,BKG-003862,GST-003862,RM-309,2023-08-31,09:50,10:32,42,ATT-016,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003554,BKG-008115,GST-008115,RM-328,2023-08-31,11:25,12:23,58,ATT-003,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003555,BKG-007988,GST-007988,RM-411,2023-08-31,11:45,12:33,48,ATT-004,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003556,BKG-007354,GST-007354,RM-127,2023-08-31,12:35,13:09,34,ATT-023,INS-004,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003557,BKG-003862,GST-003862,RM-309,2023-09-01,13:10,13:56,46,ATT-016,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003558,BKG-008115,GST-008115,RM-328,2023-09-02,10:15,11:27,72,ATT-002,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003559,BKG-004343,GST-004343,RM-438,2023-09-02,10:30,11:25,55,ATT-036,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003560,BKG-007354,GST-007354,RM-127,2023-09-02,12:05,12:40,35,ATT-020,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003561,BKG-007988,GST-007988,RM-411,2023-09-02,12:10,12:45,35,ATT-032,INS-008,follow_up_required,ready_after_follow_up,amenity tray incomplete,minor,clean,fresh,vacuumed,stocked,daily service required follow-up for amenity tray incomplete; room release delayed pending correction.
HK-003562,BKG-001139,GST-001139,RM-202,2023-09-04,09:15,10:09,54,ATT-025,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003563,BKG-002944,GST-002944,RM-227,2023-09-04,13:00,13:36,36,ATT-032,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003564,BKG-007354,GST-007354,RM-127,2023-09-04,14:10,14:44,34,ATT-007,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003565,BKG-001139,GST-001139,RM-202,2023-09-05,10:35,11:11,36,ATT-007,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003566,BKG-007354,GST-007354,RM-127,2023-09-05,13:00,14:16,76,ATT-024,INS-004,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003567,BKG-000574,GST-000574,RM-515,2023-09-06,11:40,12:17,37,ATT-030,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003568,BKG-006320,GST-006320,RM-105,2023-09-06,12:05,13:01,56,ATT-015,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003569,BKG-002944,GST-002944,RM-227,2023-09-06,14:25,15:05,40,ATT-029,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003570,BKG-009441,GST-009441,RM-416,2023-09-07,11:10,11:42,32,ATT-023,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003571,BKG-000574,GST-000574,RM-515,2023-09-08,10:30,11:09,39,ATT-018,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003572,BKG-003180,GST-003180,RM-307,2023-09-08,12:05,12:46,41,ATT-029,INS-007,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003573,BKG-001139,GST-001139,RM-202,2023-09-08,13:50,14:18,28,ATT-005,INS-001,passed_with_notes,ready,amenity tray incomplete,minor,clean,fresh,vacuumed,stocked,daily service passed with minor note: amenity tray incomplete.
HK-003574,BKG-006320,GST-006320,RM-105,2023-09-08,14:15,14:45,30,ATT-019,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003575,BKG-002944,GST-002944,RM-227,2023-09-08,15:05,15:29,24,ATT-035,INS-001,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003576,BKG-009441,GST-009441,RM-416,2023-09-08,16:45,17:13,28,ATT-032,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003577,BKG-006320,GST-006320,RM-105,2023-09-09,12:45,13:14,29,ATT-017,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003578,BKG-007203,GST-007203,RM-122,2023-09-09,13:35,14:13,38,ATT-011,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003579,BKG-009441,GST-009441,RM-416,2023-09-09,15:05,16:04,59,ATT-016,INS-002,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003580,BKG-000574,GST-000574,RM-515,2023-09-09,16:40,17:11,31,ATT-011,INS-007,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003581,BKG-005433,GST-005433,RM-204,2023-09-10,09:25,10:20,55,ATT-011,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003582,BKG-002944,GST-002944,RM-227,2023-09-10,10:50,11:25,35,ATT-030,INS-004,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003583,BKG-003005,GST-003005,RM-514,2023-09-10,12:50,13:43,53,ATT-022,INS-002,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003584,BKG-006320,GST-006320,RM-105,2023-09-10,13:15,13:37,22,ATT-012,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003585,BKG-000574,GST-000574,RM-515,2023-09-10,16:35,17:06,31,ATT-033,INS-009,passed_with_notes,ready,missing towels,minor,missing towels,fresh,vacuumed,stocked,daily service passed with minor note: missing towels.
HK-003586,BKG-003180,GST-003180,RM-307,2023-09-10,16:50,17:16,26,ATT-030,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003587,BKG-005433,GST-005433,RM-204,2023-09-11,09:20,09:57,37,ATT-010,INS-009,passed_with_notes,ready,missing towels,minor,missing towels,fresh,vacuumed,stocked,daily service passed with minor note: missing towels.
HK-003588,BKG-007203,GST-007203,RM-122,2023-09-11,10:50,11:24,34,ATT-026,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003589,BKG-002944,GST-002944,RM-227,2023-09-11,12:00,12:58,58,ATT-028,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003590,BKG-003005,GST-003005,RM-514,2023-09-11,12:35,13:15,40,ATT-018,INS-001,passed_with_notes,ready,floor not vacuumed,minor,clean,fresh,needs vacuum,stocked,daily service passed with minor note: floor not vacuumed.
HK-003591,BKG-000574,GST-000574,RM-515,2023-09-11,15:00,15:43,43,ATT-026,INS-007,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003592,BKG-006320,GST-006320,RM-105,2023-09-12,09:00,09:27,27,ATT-013,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003593,BKG-003005,GST-003005,RM-514,2023-09-12,12:35,13:01,26,ATT-011,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003594,BKG-003180,GST-003180,RM-307,2023-09-12,15:00,15:41,41,ATT-033,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003595,BKG-000574,GST-000574,RM-515,2023-09-12,15:35,16:12,37,ATT-012,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003596,BKG-007203,GST-007203,RM-122,2023-09-13,10:30,11:09,39,ATT-001,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003597,BKG-006320,GST-006320,RM-105,2023-09-13,12:45,13:58,73,ATT-017,INS-009,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003598,BKG-003005,GST-003005,RM-514,2023-09-13,16:05,16:40,35,ATT-026,INS-003,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003599,BKG-003005,GST-003005,RM-514,2023-09-14,12:00,12:40,40,ATT-015,INS-008,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003600,BKG-000574,GST-000574,RM-515,2023-09-14,13:45,14:52,67,ATT-019,INS-006,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003601,BKG-003180,GST-003180,RM-307,2023-09-14,14:45,15:14,29,ATT-028,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003602,BKG-007511,GST-007511,RM-408,2023-09-15,11:05,11:58,53,ATT-021,INS-008,passed_with_notes,ready,dust on desk,minor,clean,fresh,vacuumed,stocked,pre arrival passed with minor note: dust on desk.
HK-003603,BKG-007203,GST-007203,RM-122,2023-09-15,13:25,14:23,58,ATT-011,INS-002,follow_up_required,ready_after_follow_up,minibar not restocked,minor,clean,fresh,vacuumed,needs restock,checkout clean required follow-up for minibar not restocked; room release delayed pending correction.
HK-003604,BKG-003180,GST-003180,RM-307,2023-09-15,14:10,14:33,23,ATT-025,INS-010,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003605,BKG-008663,GST-008663,RM-420,2023-09-16,14:05,15:04,59,ATT-011,INS-002,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003606,BKG-003005,GST-003005,RM-514,2023-09-16,14:40,15:23,43,ATT-032,INS-007,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003607,BKG-007511,GST-007511,RM-408,2023-09-16,15:25,15:55,30,ATT-005,INS-004,passed,ready,none,none,clean,fresh,vacuumed,stocked,daily service completed; inspection passed with no housekeeping defects noted.
HK-003608,BKG-008885,GST-008885,RM-414,2023-09-17,09:30,10:38,68,ATT-007,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
HK-003609,BKG-003005,GST-003005,RM-514,2023-09-17,11:40,12:38,58,ATT-035,INS-002,passed,ready,none,none,clean,fresh,vacuumed,stocked,checkout clean completed; inspection passed with no housekeeping defects noted.
HK-003610,BKG-002694,GST-002694,RM-519,2023-09-17,14:45,15:50,65,ATT-009,INS-005,passed,ready,none,none,clean,fresh,vacuumed,stocked,pre arrival completed; inspection passed with no housekeeping defects noted.
