booking_id,guest_id,property_id,hotel_name,arrival_date,departure_date,stay_nights,lead_time_days,adults,children,babies,meal_plan,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,special_requests
BKG-008530,GST-008530,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-01,2021-06-05,4,78,1,0,1,SC,Portugal,Offline TA/TO,Tour Operator,true,0,0,C,C,0,Refundable,2,Transient-Party,79.84,2,3
BKG-008535,GST-008535,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-29,2021-10-06,7,163,1,1,1,BB,Germany,Offline TA/TO,Corporate,false,0,1,B,B,0,Refundable,2,Contract,72.87,0,3
BKG-008538,GST-008538,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-28,2021-01-29,1,185,2,2,0,BB,Germany,Online TA,Tour Operator,true,0,1,C,C,0,Non Refundable,1,Transient,119.68,0,3
BKG-008540,GST-008540,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-20,2022-03-23,3,132,1,0,0,SC,Portugal,Groups,Corporate,true,0,1,C,C,0,Non Refundable,0,Transient,102.89,2,2
BKG-008553,GST-008553,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-08,2022-08-09,1,126,1,2,0,BB,France,Online TA,Tour Operator,false,0,3,B,B,0,No Deposit,1,Contract,63.54,1,0
BKG-008564,GST-008564,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-16,2022-12-22,6,110,1,1,0,FB,Portugal,Offline TA/TO,Direct,true,1,1,A,A,0,Non Refundable,2,Transient-Party,95.67,1,0
BKG-008569,GST-008569,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-02-25,2021-03-01,4,122,2,0,1,HB,France,Groups,Direct,true,0,3,B,B,0,No Deposit,1,Contract,105.36,0,1
BKG-008571,GST-008571,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-11,2021-03-20,9,64,2,0,0,BB,Portugal,Offline TA/TO,Tour Operator,true,1,1,D,D,0,Refundable,0,Transient-Party,105.34,0,3
BKG-008573,GST-008573,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-26,2023-10-27,1,121,1,2,0,FB,Spain,Offline TA/TO,Corporate,true,0,0,D,D,0,Non Refundable,1,Transient,78.84,1,3
BKG-008585,GST-008585,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-05,2022-11-10,5,87,1,0,0,SC,Spain,Offline TA/TO,Direct,true,1,0,B,B,1,Refundable,1,Transient,98.43,2,2
BKG-008595,GST-008595,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-15,2023-06-16,1,95,2,1,1,SC,France,Offline TA/TO,Tour Operator,false,1,1,C,C,0,No Deposit,0,Transient-Party,79.00,0,2
BKG-008596,GST-008596,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-25,2023-11-01,7,90,3,2,0,SC,Spain,Online TA,Tour Operator,true,0,1,E,E,0,Non Refundable,1,Contract,129.32,2,2
BKG-008611,GST-008611,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-19,2022-03-02,11,77,3,2,0,FB,France,Groups,Corporate,false,0,1,D,D,1,Non Refundable,2,Contract,126.25,1,2
BKG-008619,GST-008619,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-16,2021-08-22,6,135,1,2,1,FB,Germany,Groups,Travel Agent,true,0,1,E,E,0,No Deposit,0,Transient-Party,108.91,2,3
BKG-008620,GST-008620,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-29,2021-07-05,6,179,2,2,1,BB,Spain,Groups,Direct,false,0,1,B,B,1,No Deposit,0,Transient-Party,105.15,2,2
BKG-008623,GST-008623,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-11,2022-12-18,7,86,1,1,0,HB,Spain,Groups,Direct,false,2,0,D,D,1,Non Refundable,1,Transient,82.85,2,3
BKG-008642,GST-008642,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-26,2021-10-02,6,61,3,0,1,FB,Germany,Offline TA/TO,Tour Operator,true,0,0,D,D,0,Refundable,0,Transient,67.39,2,2
BKG-008645,GST-008645,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-29,2023-02-03,5,113,2,0,1,BB,Portugal,Online TA,Direct,false,0,1,B,B,0,Refundable,0,Transient-Party,105.78,1,0
BKG-008652,GST-008652,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-16,2022-08-20,4,128,2,1,0,BB,Portugal,Offline TA/TO,Tour Operator,true,0,0,C,C,0,No Deposit,2,Contract,88.69,2,1
BKG-008663,GST-008663,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-16,2023-09-26,10,140,2,0,0,BB,Portugal,Groups,Travel Agent,true,1,1,D,D,0,No Deposit,2,Contract,79.35,2,2
BKG-008671,GST-008671,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-26,2021-11-28,2,156,1,2,1,FB,Germany,Online TA,Travel Agent,true,0,0,C,C,0,Non Refundable,1,Transient-Party,100.96,0,0
BKG-008704,GST-008704,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-08,2022-09-09,1,132,3,0,0,HB,France,Groups,Travel Agent,true,0,0,E,E,0,No Deposit,1,Transient-Party,89.42,0,3
BKG-008706,GST-008706,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-20,2021-10-22,2,133,2,2,0,SC,Portugal,Online TA,Tour Operator,true,1,0,A,A,0,Non Refundable,0,Contract,80.80,1,2
BKG-008710,GST-008710,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-23,2021-01-27,4,56,1,0,0,HB,Germany,Online TA,Corporate,true,0,2,A,A,0,Non Refundable,3,Transient-Party,80.87,1,2
BKG-008714,GST-008714,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-29,2022-01-30,1,84,1,0,0,FB,Spain,Groups,Corporate,true,0,0,A,A,0,Refundable,1,Contract,134.83,1,1
BKG-008722,GST-008722,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-03,2023-04-09,6,110,1,0,1,SC,France,Groups,Corporate,false,0,0,D,D,0,Non Refundable,0,Contract,128.79,1,0
BKG-008723,GST-008723,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-19,2023-03-27,8,114,3,2,1,FB,Portugal,Groups,Tour Operator,false,0,2,A,A,0,Refundable,1,Transient,82.05,1,0
BKG-008725,GST-008725,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-19,2021-05-22,3,93,3,0,1,SC,Portugal,Offline TA/TO,Direct,true,0,1,A,A,0,Non Refundable,1,Contract,80.95,0,2
BKG-008731,GST-008731,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-22,2021-04-27,5,77,1,0,0,HB,France,Offline TA/TO,Travel Agent,false,1,0,D,D,0,No Deposit,2,Transient-Party,90.36,0,3
BKG-008764,GST-008764,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-23,2022-07-29,6,129,3,0,1,FB,Spain,Groups,Tour Operator,false,1,0,A,A,0,Refundable,2,Transient,122.17,0,1
BKG-008771,GST-008771,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-14,2022-12-16,2,81,2,2,1,SC,Portugal,Online TA,Tour Operator,false,2,1,A,A,0,Refundable,0,Transient,72.94,1,2
BKG-008772,GST-008772,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-29,2021-11-03,5,178,3,0,1,SC,France,Offline TA/TO,Corporate,false,1,0,B,B,0,Non Refundable,2,Transient-Party,106.27,1,0
BKG-008781,GST-008781,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-12,2022-12-15,3,63,2,2,0,BB,Spain,Groups,Tour Operator,false,0,0,D,D,1,No Deposit,0,Transient-Party,119.62,0,3
BKG-008784,GST-008784,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-12,2022-02-16,4,42,1,2,0,FB,Germany,Groups,Corporate,true,0,0,E,E,0,No Deposit,1,Contract,103.01,0,2
BKG-008785,GST-008785,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-20,2021-12-25,5,40,1,1,1,HB,Spain,Groups,Tour Operator,true,0,1,B,B,0,No Deposit,1,Contract,119.04,1,2
BKG-008790,GST-008790,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-03,2021-07-05,2,64,2,0,0,FB,France,Online TA,Corporate,false,0,0,B,B,0,No Deposit,1,Transient,110.82,1,1
BKG-008831,GST-008831,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-20,2021-06-26,6,81,1,1,0,SC,Spain,Offline TA/TO,Travel Agent,true,0,0,B,B,0,Refundable,2,Transient,108.66,0,0
BKG-008849,GST-008849,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-26,2021-10-04,8,75,2,1,1,FB,France,Online TA,Tour Operator,false,0,0,D,D,0,Non Refundable,1,Transient-Party,101.89,2,2
BKG-008866,GST-008866,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-28,2023-04-04,7,164,3,2,1,HB,Germany,Offline TA/TO,Direct,true,0,0,D,D,0,Non Refundable,1,Transient-Party,95.72,0,1
BKG-008868,GST-008868,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-19,2023-05-20,1,58,1,1,0,FB,Germany,Offline TA/TO,Travel Agent,false,1,2,D,D,0,Refundable,1,Contract,108.40,1,1
BKG-008885,GST-008885,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-17,2023-09-23,6,187,1,2,0,SC,Portugal,Online TA,Travel Agent,false,1,1,D,D,0,No Deposit,3,Transient-Party,72.96,1,2
BKG-008916,GST-008916,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-02,2023-03-07,5,122,1,1,0,FB,Portugal,Groups,Direct,false,1,0,C,C,0,Non Refundable,1,Transient-Party,79.69,0,2
BKG-008920,GST-008920,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-05,2023-11-09,4,141,3,0,1,BB,France,Offline TA/TO,Travel Agent,true,0,1,E,E,1,Non Refundable,1,Contract,108.41,1,1
BKG-008921,GST-008921,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-17,2022-07-21,4,184,3,0,1,SC,Portugal,Offline TA/TO,Tour Operator,true,0,1,B,B,0,Refundable,0,Transient-Party,110.39,2,3
BKG-008922,GST-008922,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-25,2022-04-03,9,120,3,1,1,BB,Germany,Groups,Tour Operator,false,0,0,D,D,0,No Deposit,1,Contract,103.21,0,2
BKG-008926,GST-008926,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-10,2022-03-16,6,132,3,1,1,FB,Spain,Online TA,Tour Operator,true,1,0,A,A,0,Refundable,0,Transient-Party,96.91,0,0
BKG-008948,GST-008948,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-28,2022-09-30,2,109,3,1,1,HB,Spain,Groups,Tour Operator,false,1,1,B,B,0,Non Refundable,3,Transient,96.61,0,2
BKG-008951,GST-008951,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-11,2023-07-16,5,112,1,2,1,BB,Germany,Offline TA/TO,Travel Agent,true,1,0,C,C,1,Non Refundable,0,Transient,104.83,2,0
BKG-008960,GST-008960,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-06,2023-02-13,7,85,3,0,1,FB,Germany,Offline TA/TO,Direct,false,1,2,B,B,1,Refundable,0,Contract,90.76,1,3
BKG-008975,GST-008975,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-30,2023-05-04,4,141,2,0,0,BB,Spain,Offline TA/TO,Corporate,true,0,2,A,A,0,Refundable,3,Transient-Party,103.85,1,1
BKG-008990,GST-008990,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-21,2023-04-27,6,78,3,0,1,FB,Portugal,Offline TA/TO,Corporate,false,0,1,D,D,1,Non Refundable,1,Transient-Party,98.56,2,3
BKG-008993,GST-008993,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-10,2023-10-17,7,92,2,0,1,HB,Portugal,Groups,Tour Operator,false,1,1,D,D,0,Non Refundable,1,Contract,74.94,2,1
BKG-008995,GST-008995,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-02-26,2021-03-06,8,99,3,1,0,HB,Germany,Offline TA/TO,Tour Operator,true,0,1,E,E,0,Refundable,2,Transient,132.43,0,2
BKG-009004,GST-009004,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-01,2021-06-06,5,3,1,0,1,HB,Germany,Online TA,Direct,true,1,0,E,E,0,Refundable,0,Contract,77.86,0,0
BKG-009049,GST-009049,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-19,2022-03-23,4,90,2,2,1,BB,France,Groups,Direct,false,0,2,B,B,0,Refundable,1,Contract,80.94,2,0
BKG-009079,GST-009079,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-10,2022-07-11,1,47,3,1,1,FB,France,Groups,Corporate,false,2,0,E,E,0,Refundable,1,Contract,115.69,0,1
BKG-009083,GST-009083,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-01,2023-04-06,5,93,2,1,1,HB,Spain,Groups,Tour Operator,true,0,2,C,C,1,Refundable,0,Transient,85.14,0,0
BKG-009087,GST-009087,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-04,2022-12-10,6,202,3,1,0,SC,France,Online TA,Direct,true,1,1,B,B,1,No Deposit,1,Contract,106.51,1,1
BKG-009092,GST-009092,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-06,2023-11-11,5,83,3,0,1,SC,France,Online TA,Tour Operator,true,1,1,B,B,0,Refundable,0,Transient-Party,89.94,2,2
BKG-009125,GST-009125,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-01,2021-12-11,10,130,2,2,1,HB,Portugal,Online TA,Tour Operator,true,0,1,D,D,0,Refundable,3,Transient,118.91,2,3
BKG-009129,GST-009129,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-02,2022-04-05,3,129,1,2,1,BB,France,Online TA,Tour Operator,false,0,2,B,B,0,Non Refundable,0,Transient-Party,127.00,0,3
BKG-009144,GST-009144,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-18,2022-08-25,7,80,2,0,0,HB,Portugal,Groups,Direct,false,0,1,A,A,0,No Deposit,2,Transient,72.96,2,2
BKG-009145,GST-009145,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-17,2022-09-22,5,79,2,2,1,SC,Spain,Online TA,Corporate,true,0,1,A,A,0,Non Refundable,1,Transient-Party,118.10,2,0
BKG-009154,GST-009154,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-31,2023-02-05,5,129,2,0,1,BB,Germany,Offline TA/TO,Direct,false,0,0,A,A,0,No Deposit,0,Contract,103.38,0,0
BKG-009157,GST-009157,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-16,2023-03-21,5,116,1,1,1,HB,Portugal,Groups,Corporate,false,1,1,C,C,0,Refundable,0,Contract,120.41,2,0
BKG-009158,GST-009158,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-02,2021-04-10,8,129,2,1,1,FB,Spain,Offline TA/TO,Travel Agent,true,1,0,E,E,1,Refundable,0,Contract,126.75,1,1
BKG-009169,GST-009169,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-08,2023-06-11,3,114,3,1,1,BB,France,Online TA,Tour Operator,true,0,2,E,E,0,No Deposit,1,Transient-Party,93.30,2,0
BKG-009177,GST-009177,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-08,2022-02-20,12,163,3,1,0,SC,Germany,Online TA,Corporate,false,2,1,D,D,0,Refundable,2,Transient,107.45,2,1
BKG-009180,GST-009180,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-14,2022-07-18,4,77,3,0,1,BB,France,Groups,Direct,false,0,1,E,E,1,Refundable,0,Contract,107.21,0,3
BKG-009182,GST-009182,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-22,2022-08-27,5,81,2,0,0,SC,Spain,Offline TA/TO,Direct,false,0,1,D,D,1,Refundable,0,Contract,103.79,0,1
BKG-009184,GST-009184,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-01,2023-01-03,2,117,2,0,0,FB,Portugal,Groups,Tour Operator,true,0,0,B,B,0,No Deposit,0,Transient,70.45,1,0
BKG-009187,GST-009187,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-23,2022-06-28,5,15,1,1,1,HB,Spain,Offline TA/TO,Direct,true,0,2,C,C,0,Non Refundable,1,Transient-Party,120.55,0,2
BKG-009188,GST-009188,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-29,2022-08-02,4,120,2,0,1,HB,France,Offline TA/TO,Tour Operator,false,0,1,A,A,0,Refundable,0,Transient-Party,109.89,0,0
BKG-009195,GST-009195,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-04,2022-10-09,5,50,2,0,0,SC,Germany,Offline TA/TO,Direct,false,0,5,D,D,0,Non Refundable,1,Transient,98.74,1,0
BKG-009218,GST-009218,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-11,2023-03-17,6,113,1,1,0,FB,France,Online TA,Tour Operator,false,0,2,B,B,0,Non Refundable,3,Transient,96.81,2,2
BKG-009243,GST-009243,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-08,2023-11-17,9,99,2,2,0,FB,France,Online TA,Direct,false,0,0,A,A,1,Non Refundable,0,Transient-Party,92.97,1,2
BKG-009249,GST-009249,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-01,2021-09-07,6,166,2,1,0,SC,Portugal,Offline TA/TO,Direct,false,1,1,B,B,1,No Deposit,3,Transient,100.73,1,1
BKG-009255,GST-009255,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-01,2021-06-04,3,111,2,2,0,BB,Germany,Groups,Tour Operator,true,0,0,C,C,0,No Deposit,2,Transient-Party,62.86,1,3
BKG-009256,GST-009256,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-09,2021-03-12,3,76,1,2,0,SC,Portugal,Groups,Direct,true,1,0,B,B,0,Non Refundable,0,Transient-Party,109.76,1,1
BKG-009273,GST-009273,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-03,2022-05-09,6,50,3,1,0,SC,Germany,Groups,Tour Operator,true,1,0,B,B,0,Refundable,1,Transient-Party,120.00,2,1
BKG-009300,GST-009300,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-27,2023-03-28,1,47,1,0,1,HB,Portugal,Offline TA/TO,Corporate,true,0,0,E,E,0,No Deposit,1,Transient-Party,58.79,2,2
BKG-009309,GST-009309,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-27,2021-12-02,5,111,1,2,0,HB,Spain,Online TA,Tour Operator,false,1,3,B,B,0,Non Refundable,0,Contract,103.77,1,1
BKG-009310,GST-009310,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-22,2022-12-28,6,152,3,0,0,SC,Portugal,Online TA,Tour Operator,true,1,0,C,C,1,No Deposit,3,Transient-Party,101.33,2,1
BKG-009326,GST-009326,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-12,2023-05-16,4,118,2,1,1,FB,Germany,Groups,Direct,false,0,0,A,A,1,No Deposit,2,Transient-Party,96.77,1,0
BKG-009356,GST-009356,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-06,2023-10-11,5,124,2,2,1,BB,Germany,Groups,Travel Agent,true,1,0,A,A,0,No Deposit,2,Transient-Party,74.40,0,1
BKG-009362,GST-009362,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-21,2023-04-23,2,171,1,0,1,HB,Portugal,Groups,Travel Agent,true,0,1,D,D,0,Refundable,0,Contract,79.37,2,1
BKG-009415,GST-009415,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-12,2022-11-17,5,39,1,2,0,HB,France,Groups,Travel Agent,false,0,2,D,D,0,No Deposit,2,Transient,89.21,0,2
BKG-009417,GST-009417,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-22,2022-02-27,5,187,3,1,1,BB,Spain,Online TA,Corporate,true,1,2,C,C,0,Non Refundable,2,Transient,104.20,0,2
BKG-009420,GST-009420,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-09,2023-08-16,7,88,3,1,1,FB,France,Offline TA/TO,Direct,true,1,2,D,D,0,No Deposit,0,Transient-Party,115.90,2,3
BKG-009430,GST-009430,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-14,2022-02-18,4,201,1,1,1,BB,Portugal,Groups,Direct,true,0,1,E,E,0,No Deposit,1,Transient-Party,128.32,2,0
BKG-009433,GST-009433,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-18,2021-08-19,1,86,2,1,0,FB,Germany,Offline TA/TO,Corporate,true,1,1,A,A,0,Refundable,0,Transient,83.58,0,1
BKG-009436,GST-009436,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-27,2023-05-01,4,29,2,1,0,BB,Spain,Groups,Corporate,true,0,1,E,E,1,No Deposit,2,Transient-Party,126.21,1,0
BKG-009441,GST-009441,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-07,2023-09-09,2,12,3,1,1,BB,Germany,Groups,Corporate,false,0,1,D,D,0,No Deposit,2,Transient-Party,113.07,2,1
BKG-009457,GST-009457,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-02,2023-05-09,7,139,3,2,1,FB,Spain,Online TA,Corporate,true,0,0,E,E,0,Refundable,0,Transient,80.35,2,1
BKG-009464,GST-009464,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-23,2023-04-02,10,113,1,1,1,SC,France,Online TA,Corporate,false,2,1,D,D,0,Non Refundable,0,Transient-Party,114.87,1,3
BKG-009471,GST-009471,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-05,2023-10-10,5,121,3,1,1,HB,Portugal,Offline TA/TO,Travel Agent,true,1,2,E,E,0,Non Refundable,2,Transient,80.11,2,3
BKG-009474,GST-009474,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-15,2023-11-20,5,75,1,1,0,SC,France,Online TA,Travel Agent,true,1,1,D,D,2,Refundable,2,Contract,104.88,0,3
BKG-009491,GST-009491,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-03,2022-05-08,5,110,2,1,0,BB,Spain,Offline TA/TO,Tour Operator,true,0,1,B,B,0,Refundable,0,Transient-Party,96.50,1,0
BKG-009497,GST-009497,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-04,2023-01-07,3,162,2,2,1,SC,France,Groups,Tour Operator,true,0,0,D,D,0,Non Refundable,2,Transient-Party,120.08,0,1
BKG-009525,GST-009525,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-11,2023-03-13,2,54,1,2,0,FB,Germany,Offline TA/TO,Corporate,true,0,1,B,B,0,No Deposit,1,Contract,90.47,2,1
BKG-009538,GST-009538,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-11,2021-10-13,2,151,1,1,0,SC,France,Offline TA/TO,Corporate,true,1,0,D,D,1,Refundable,3,Contract,100.75,2,3
BKG-009539,GST-009539,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-24,2021-08-28,4,36,1,1,0,SC,Germany,Groups,Tour Operator,false,0,0,B,B,0,No Deposit,0,Contract,107.32,2,0
BKG-009562,GST-009562,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-17,2022-04-21,4,60,1,0,1,BB,Spain,Offline TA/TO,Travel Agent,false,2,1,B,B,0,Refundable,1,Contract,123.50,1,3
BKG-009568,GST-009568,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-03,2021-09-05,2,126,3,1,1,BB,France,Online TA,Direct,true,0,1,B,B,1,Non Refundable,0,Contract,88.11,2,0
BKG-009585,GST-009585,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-16,2023-05-22,6,157,3,0,1,FB,France,Offline TA/TO,Direct,false,0,0,E,E,0,Non Refundable,1,Transient-Party,119.89,0,3
BKG-009587,GST-009587,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-14,2023-07-22,8,120,2,2,0,HB,Portugal,Online TA,Direct,false,1,1,E,E,0,Refundable,1,Transient,99.05,2,3
BKG-009600,GST-009600,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-03,2022-07-12,9,84,3,0,1,FB,Germany,Groups,Tour Operator,false,2,0,D,D,0,Refundable,0,Transient,111.20,2,1
BKG-009616,GST-009616,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-09,2021-09-12,3,120,1,0,0,FB,Portugal,Offline TA/TO,Tour Operator,true,1,4,A,A,1,Refundable,1,Contract,102.97,2,2
BKG-009619,GST-009619,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-30,2022-01-04,5,151,3,1,1,SC,France,Online TA,Corporate,true,0,3,C,C,0,Non Refundable,0,Transient,86.82,1,1
BKG-009624,GST-009624,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-23,2021-07-31,8,145,3,2,1,BB,Spain,Groups,Tour Operator,true,0,0,B,B,0,Non Refundable,0,Transient,87.98,0,0
BKG-009661,GST-009661,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-06,2022-10-14,8,97,2,0,1,HB,Spain,Groups,Direct,false,1,1,B,B,0,No Deposit,3,Transient,80.61,2,1
BKG-009664,GST-009664,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-26,2021-12-29,3,111,1,1,0,BB,Portugal,Groups,Travel Agent,false,0,2,A,A,1,Non Refundable,3,Transient-Party,82.03,2,0
BKG-009666,GST-009666,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-27,2021-11-05,9,164,1,2,1,SC,Germany,Offline TA/TO,Tour Operator,true,2,2,B,B,0,No Deposit,0,Transient,91.33,0,0
